# format_version: 1
# kind	id	iri	label	aliases	parents	ontology	role	component_family	sequence_family	table1	table2
term	CHEBI:141000	https://identifiers.org/CHEBI:141000	neuropeptide FF receptor agonist	http://purl.obolibrary.org/obo/CHEBI_141000	CHEBI:48705	CHEBI	feature_role	-	-	false	false
term	CHEBI:141001	https://identifiers.org/CHEBI:141001	kisspeptin receptor agonist	http://purl.obolibrary.org/obo/CHEBI_141001	CHEBI:48705	CHEBI	feature_role	-	-	false	false
term	CHEBI:141153	https://identifiers.org/CHEBI:141153	quinone outside inhibitor	http://purl.obolibrary.org/obo/CHEBI_141153	CHEBI:24127|CHEBI:38499	CHEBI	feature_role	-	-	false	false
term	CHEBI:141301	https://identifiers.org/CHEBI:141301	pronematicide	http://purl.obolibrary.org/obo/CHEBI_141301	CHEBI:136643|CHEBI:25491	CHEBI	feature_role	-	-	false	false
term	CHEBI:142184	https://identifiers.org/CHEBI:142184	5-hydroxytryptamine 2B receptor agonist	http://purl.obolibrary.org/obo/CHEBI_142184	CHEBI:48705	CHEBI	feature_role	-	-	false	false
term	CHEBI:142185	https://identifiers.org/CHEBI:142185	5-hydroxytryptamine 2C receptor agonist	http://purl.obolibrary.org/obo/CHEBI_142185	CHEBI:48705	CHEBI	feature_role	-	-	false	false
term	CHEBI:142480	https://identifiers.org/CHEBI:142480	EC 1.14.14.94 (leukotriene-B4 20-monooxygenase) inhibitor	http://purl.obolibrary.org/obo/CHEBI_142480	CHEBI:76838	CHEBI	feature_role	-	-	false	false
term	CHEBI:142481	https://identifiers.org/CHEBI:142481	EC 1.14.15.3 (alkane 1-monooxygenase) inhibitor	http://purl.obolibrary.org/obo/CHEBI_142481	CHEBI:76843	CHEBI	feature_role	-	-	false	false
term	CHEBI:142581	https://identifiers.org/CHEBI:142581	EC 4.1.1.15 (glutamate decarboxylase) inhibitor	http://purl.obolibrary.org/obo/CHEBI_142581	CHEBI:76906	CHEBI	feature_role	-	-	false	false
term	CHEBI:142738	https://identifiers.org/CHEBI:142738	tau aggregation inhibitor	http://purl.obolibrary.org/obo/CHEBI_142738	CHEBI:234572	CHEBI	feature_role	-	-	false	false
term	CHEBI:142781	https://identifiers.org/CHEBI:142781	EC 2.5.1.117 (homogentisate solanesyltransferase) inhibitor	http://purl.obolibrary.org/obo/CHEBI_142781	CHEBI:76663	CHEBI	feature_role	-	-	false	false
term	CHEBI:142782	https://identifiers.org/CHEBI:142782	TRPV channel modulator	http://purl.obolibrary.org/obo/CHEBI_142782	CHEBI:142783	CHEBI	feature_role	-	-	false	false
term	CHEBI:142783	https://identifiers.org/CHEBI:142783	TRP channel modulator	http://purl.obolibrary.org/obo/CHEBI_142783	CHEBI:38632	CHEBI	feature_role	-	-	false	false
term	CHEBI:142790	https://identifiers.org/CHEBI:142790	EC 3.3.2.10 (soluble epoxide hydrolase) inhibitor	http://purl.obolibrary.org/obo/CHEBI_142790	CHEBI:76762	CHEBI	feature_role	-	-	false	false
term	CHEBI:143001	https://identifiers.org/CHEBI:143001	GABAB receptor agonist	http://purl.obolibrary.org/obo/CHEBI_143001	CHEBI:51373	CHEBI	feature_role	-	-	false	false
term	CHEBI:143002	https://identifiers.org/CHEBI:143002	EC 2.1.3.* (carboxy- and carbamoyltransferases) inhibitor	http://purl.obolibrary.org/obo/CHEBI_143002	CHEBI:76655	CHEBI	feature_role	-	-	false	false
term	CHEBI:143003	https://identifiers.org/CHEBI:143003	EC 2.1.3.3 (ornithine carbamoyltransferase) inhibitor	http://purl.obolibrary.org/obo/CHEBI_143003	CHEBI:143002	CHEBI	feature_role	-	-	false	false
term	CHEBI:143130	https://identifiers.org/CHEBI:143130	impurity	http://purl.obolibrary.org/obo/CHEBI_143130	CHEBI:51086	CHEBI	feature_role	-	-	false	false
term	CHEBI:143204	https://identifiers.org/CHEBI:143204	peptide allergen	http://purl.obolibrary.org/obo/CHEBI_143204	CHEBI:50904	CHEBI	feature_role	-	-	false	false
term	CHEBI:143231	https://identifiers.org/CHEBI:143231	carbohydrate allergen	http://purl.obolibrary.org/obo/CHEBI_143231	CHEBI:50904	CHEBI	feature_role	-	-	false	false
term	CHEBI:143252	https://identifiers.org/CHEBI:143252	ceramide allergen	http://purl.obolibrary.org/obo/CHEBI_143252	CHEBI:50904	CHEBI	feature_role	-	-	false	false
term	CHEBI:143828	https://identifiers.org/CHEBI:143828	EC 1.14.14.154 (sterol 14alpha-demethylase) inhibitor	http://purl.obolibrary.org/obo/CHEBI_143828	CHEBI:76838	CHEBI	feature_role	-	-	false	false
term	CHEBI:143909	https://identifiers.org/CHEBI:143909	EC 2.7.1.40 (pyruvate kinase) inhibitor	http://purl.obolibrary.org/obo/CHEBI_143909	CHEBI:76881	CHEBI	feature_role	-	-	false	false
term	CHEBI:144064	https://identifiers.org/CHEBI:144064	EC 1.14.15.6 cholesterol monooxygenase (side-chain-cleaving) inhibitor	http://purl.obolibrary.org/obo/CHEBI_144064	CHEBI:76843	CHEBI	feature_role	-	-	false	false
term	CHEBI:144097	https://identifiers.org/CHEBI:144097	EC 1.4.3.2 (L-amino-acid oxidase) inhibitor	http://purl.obolibrary.org/obo/CHEBI_144097	CHEBI:76861	CHEBI	feature_role	-	-	false	false
term	CHEBI:144099	https://identifiers.org/CHEBI:144099	EC 2.6.1.2 (alanine transaminase) inhibitor	http://purl.obolibrary.org/obo/CHEBI_144099	CHEBI:76879	CHEBI	feature_role	-	-	false	false
term	CHEBI:144387	https://identifiers.org/CHEBI:144387	EC 2.7.1.105 (6-phosphofructo-2-kinase) inhibitor	http://purl.obolibrary.org/obo/CHEBI_144387	CHEBI:76881	CHEBI	feature_role	-	-	false	false
term	CHEBI:144455	https://identifiers.org/CHEBI:144455	EC 3.1.1.64 (retinoid isomerohydrolase) inhibitor	http://purl.obolibrary.org/obo/CHEBI_144455	CHEBI:76773	CHEBI	feature_role	-	-	false	false
term	CHEBI:144829	https://identifiers.org/CHEBI:144829	tumour antigen	http://purl.obolibrary.org/obo/CHEBI_144829	CHEBI:59132	CHEBI	feature_role	-	-	false	false
term	CHEBI:144895	https://identifiers.org/CHEBI:144895	C5a receptor antagonist	http://purl.obolibrary.org/obo/CHEBI_144895	CHEBI:88295	CHEBI	feature_role	-	-	false	false
term	CHEBI:144981	https://identifiers.org/CHEBI:144981	EC 3.6.5.2 (small monomeric GTPase) inhibitor	http://purl.obolibrary.org/obo/CHEBI_144981	CHEBI:132771	CHEBI	feature_role	-	-	false	false
term	CHEBI:144987	https://identifiers.org/CHEBI:144987	sphingosine-1-phosphate receptor antagonist	http://purl.obolibrary.org/obo/CHEBI_144987	CHEBI:48706	CHEBI	feature_role	-	-	false	false
term	CHEBI:144997	https://identifiers.org/CHEBI:144997	sphingosine-1-phosphate receptor 3 antagonist	http://purl.obolibrary.org/obo/CHEBI_144997	CHEBI:144987	CHEBI	feature_role	-	-	false	false
term	CHEBI:144998	https://identifiers.org/CHEBI:144998	sphingosine-1-phosphate receptor 1 antagonist	http://purl.obolibrary.org/obo/CHEBI_144998	CHEBI:144987	CHEBI	feature_role	-	-	false	false
term	CHEBI:145047	https://identifiers.org/CHEBI:145047	antispermatogenic agent	http://purl.obolibrary.org/obo/CHEBI_145047	CHEBI:33232	CHEBI	feature_role	-	-	false	false
term	CHEBI:145253	https://identifiers.org/CHEBI:145253	hyaluronan synthesis inhibitor	http://purl.obolibrary.org/obo/CHEBI_145253	CHEBI:35222	CHEBI	feature_role	-	-	false	false
term	CHEBI:145410	https://identifiers.org/CHEBI:145410	EC 1.1.1.42 (isocitrate dehydrogenase) inhibitor	http://purl.obolibrary.org/obo/CHEBI_145410	CHEBI:76835	CHEBI	feature_role	-	-	false	false
term	CHEBI:145425	https://identifiers.org/CHEBI:145425	EC 2.7.11.21 (polo kinase) inhibitor	http://purl.obolibrary.org/obo/CHEBI_145425	CHEBI:76812	CHEBI	feature_role	-	-	false	false
term	CHEBI:145437	https://identifiers.org/CHEBI:145437	uncoupling protein inhibitor	http://purl.obolibrary.org/obo/CHEBI_145437	CHEBI:35222	CHEBI	feature_role	-	-	false	false
term	CHEBI:145438	https://identifiers.org/CHEBI:145438	C-X-C chemokine receptor type 4 antagonist	http://purl.obolibrary.org/obo/CHEBI_145438	CHEBI:48706	CHEBI	feature_role	-	-	false	false
term	CHEBI:145515	https://identifiers.org/CHEBI:145515	GABAA receptor antagonist	http://purl.obolibrary.org/obo/CHEBI_145515	CHEBI:65259	CHEBI	feature_role	-	-	false	false
term	CHEBI:145807	https://identifiers.org/CHEBI:145807	forkhead box protein O1 inhibitor	http://purl.obolibrary.org/obo/CHEBI_145807	CHEBI:35222	CHEBI	feature_role	-	-	false	false
term	CHEBI:145814	https://identifiers.org/CHEBI:145814	EC 1.2.1.11 (aspartate-semialdehyde dehydrogenase) inhibitor	http://purl.obolibrary.org/obo/CHEBI_145814	CHEBI:76852	CHEBI	feature_role	-	-	false	false
term	CHEBI:145947	https://identifiers.org/CHEBI:145947	antiatherosclerotic agent	http://purl.obolibrary.org/obo/CHEBI_145947	CHEBI:35554	CHEBI	feature_role	-	-	false	false
term	CHEBI:145982	https://identifiers.org/CHEBI:145982	5-hydroxytryptamine 2A receptor agonist	http://purl.obolibrary.org/obo/CHEBI_145982	CHEBI:48705	CHEBI	feature_role	-	-	false	false
term	CHEBI:146222	https://identifiers.org/CHEBI:146222	ryanoid insecticide	http://purl.obolibrary.org/obo/CHEBI_146222	CHEBI:24852|CHEBI:38809	CHEBI	feature_role	-	-	false	false
term	CHEBI:146223	https://identifiers.org/CHEBI:146223	ryanodine receptor antagonist	http://purl.obolibrary.org/obo/CHEBI_146223	CHEBI:38809	CHEBI	feature_role	-	-	false	false
term	CHEBI:146246	https://identifiers.org/CHEBI:146246	CB2 receptor agonist	http://purl.obolibrary.org/obo/CHEBI_146246	CHEBI:67072	CHEBI	feature_role	-	-	false	false
term	CHEBI:146270	https://identifiers.org/CHEBI:146270	oneirogen	http://purl.obolibrary.org/obo/CHEBI_146270	CHEBI:35471	CHEBI	feature_role	-	-	false	false
term	CHEBI:147285	https://identifiers.org/CHEBI:147285	EC 3.4.22.69 (SARS coronavirus main proteinase) inhibitor	http://purl.obolibrary.org/obo/CHEBI_147285	CHEBI:76796	CHEBI	feature_role	-	-	false	false
term	CHEBI:147289	https://identifiers.org/CHEBI:147289	EC 3.4.17.23 (angiotensin-converting enzyme 2) inhibitor	http://purl.obolibrary.org/obo/CHEBI_147289	CHEBI:147290	CHEBI	feature_role	-	-	false	false
term	CHEBI:147290	https://identifiers.org/CHEBI:147290	EC 3.4.17* (metallocarboxypeptidase) inhibitor	http://purl.obolibrary.org/obo/CHEBI_147290	CHEBI:60258	CHEBI	feature_role	-	-	false	false
term	CHEBI:148436	https://identifiers.org/CHEBI:148436	nitrification inhibitor	http://purl.obolibrary.org/obo/CHEBI_148436	CHEBI:35222	CHEBI	feature_role	-	-	false	false
term	CHEBI:149497	https://identifiers.org/CHEBI:149497	spin trapping reagent	http://purl.obolibrary.org/obo/CHEBI_149497	CHEBI:33893	CHEBI	feature_role	-	-	false	false
term	CHEBI:149552	https://identifiers.org/CHEBI:149552	emetic	http://purl.obolibrary.org/obo/CHEBI_149552	CHEBI:23888	CHEBI	feature_role	-	-	false	false
term	CHEBI:149553	https://identifiers.org/CHEBI:149553	anticoronaviral agent	http://purl.obolibrary.org/obo/CHEBI_149553	CHEBI:22587	CHEBI	feature_role	-	-	false	false
term	CHEBI:149598	https://identifiers.org/CHEBI:149598	EC 2.3.3.8 (ATP citrate synthase) inhibitor	http://purl.obolibrary.org/obo/CHEBI_149598	CHEBI:77022	CHEBI	feature_role	-	-	false	false
term	CHEBI:149639	https://identifiers.org/CHEBI:149639	EC 3.4.21.36 (pancreatic elastase) inhibitor	http://purl.obolibrary.org/obo/CHEBI_149639	CHEBI:5924	CHEBI	feature_role	-	-	false	false
term	CHEBI:149711	https://identifiers.org/CHEBI:149711	chemokine receptor 2 antagonist	http://purl.obolibrary.org/obo/CHEBI_149711	CHEBI:48706	CHEBI	feature_role	-	-	false	false
term	CHEBI:150006	https://identifiers.org/CHEBI:150006	SERCA activator	http://purl.obolibrary.org/obo/CHEBI_150006	CHEBI:195252	CHEBI	feature_role	-	-	false	false
term	CHEBI:15022	https://identifiers.org/CHEBI:15022	electron donor	http://purl.obolibrary.org/obo/CHEBI_15022	CHEBI:17891	CHEBI	feature_role	-	-	false	false
term	CHEBI:15339	https://identifiers.org/CHEBI:15339	acceptor	http://purl.obolibrary.org/obo/CHEBI_15339	CHEBI:51086	CHEBI	feature_role	-	-	false	false
term	CHEBI:156203	https://identifiers.org/CHEBI:156203	topoisomerase II inhibitor	http://purl.obolibrary.org/obo/CHEBI_156203	CHEBI:70727	CHEBI	feature_role	-	-	false	false
term	CHEBI:156211	https://identifiers.org/CHEBI:156211	MAIT cell agonist	http://purl.obolibrary.org/obo/CHEBI_156211	CHEBI:48705	CHEBI	feature_role	-	-	false	false
term	CHEBI:156297	https://identifiers.org/CHEBI:156297	EC 3.4.21.75 (furin) inhibitor	http://purl.obolibrary.org/obo/CHEBI_156297	CHEBI:5924	CHEBI	feature_role	-	-	false	false
term	CHEBI:156527	https://identifiers.org/CHEBI:156527	EC 2.4.1.109 (dolichyl-phosphate-mannose-protein mannosyltransferase) inhibitor	http://purl.obolibrary.org/obo/CHEBI_156527	CHEBI:76789	CHEBI	feature_role	-	-	false	false
term	CHEBI:166822	https://identifiers.org/CHEBI:166822	EC 3.4.23.15 (renin) inhibitor	http://purl.obolibrary.org/obo/CHEBI_166822	CHEBI:76885	CHEBI	feature_role	-	-	false	false
term	CHEBI:166831	https://identifiers.org/CHEBI:166831	copper chelator	http://purl.obolibrary.org/obo/CHEBI_166831	CHEBI:38161	CHEBI	feature_role	-	-	false	false
term	CHEBI:166909	https://identifiers.org/CHEBI:166909	neuropilin receptor antagonist	http://purl.obolibrary.org/obo/CHEBI_166909	CHEBI:48706	CHEBI	feature_role	-	-	false	false
term	CHEBI:167165	https://identifiers.org/CHEBI:167165	kappa-opioid receptor antagonist	http://purl.obolibrary.org/obo/CHEBI_167165	CHEBI:60603|CHEBI:60605	CHEBI	feature_role	-	-	false	false
term	CHEBI:167183	https://identifiers.org/CHEBI:167183	piscicide	http://purl.obolibrary.org/obo/CHEBI_167183	CHEBI:25944	CHEBI	feature_role	-	-	false	false
term	CHEBI:167523	https://identifiers.org/CHEBI:167523	ovicide	http://purl.obolibrary.org/obo/CHEBI_167523	CHEBI:24852	CHEBI	feature_role	-	-	false	false
term	CHEBI:167633	https://identifiers.org/CHEBI:167633	CPSF3 inhibitor	http://purl.obolibrary.org/obo/CHEBI_167633	CHEBI:35222|CHEBI:52206	CHEBI	feature_role	-	-	false	false
term	CHEBI:167677	https://identifiers.org/CHEBI:167677	EC 6.1.1.6 (lysine--tRNA ligase) inhibitor	http://purl.obolibrary.org/obo/CHEBI_167677	CHEBI:75416	CHEBI	feature_role	-	-	false	false
term	CHEBI:167694	https://identifiers.org/CHEBI:167694	EC 2.1.1.43 (enhancer of zeste homolog 2) inhibitor	http://purl.obolibrary.org/obo/CHEBI_167694	CHEBI:76871	CHEBI	feature_role	-	-	false	false
term	CHEBI:167704	https://identifiers.org/CHEBI:167704	necroptosis inhibitor	http://purl.obolibrary.org/obo/CHEBI_167704	CHEBI:35222|CHEBI:52206	CHEBI	feature_role	-	-	false	false
term	CHEBI:170010	https://identifiers.org/CHEBI:170010	EC 2.7.7.48 (RNA-directed RNA polymerase) inhibitor	http://purl.obolibrary.org/obo/CHEBI_170010	CHEBI:38234	CHEBI	feature_role	-	-	false	false
term	CHEBI:171664	https://identifiers.org/CHEBI:171664	antiamoebic agent	http://purl.obolibrary.org/obo/CHEBI_171664	CHEBI:35442	CHEBI	feature_role	-	-	false	false
term	CHEBI:172326	https://identifiers.org/CHEBI:172326	EC 2.1.1.348 (mRNA m6A methyltransferase) inhibitor	http://purl.obolibrary.org/obo/CHEBI_172326	CHEBI:76871	CHEBI	feature_role	-	-	false	false
term	CHEBI:172919	https://identifiers.org/CHEBI:172919	EC 2.6.1.11 (acetylornithine transaminase) inhibitor	http://purl.obolibrary.org/obo/CHEBI_172919	CHEBI:76879	CHEBI	feature_role	-	-	false	false
term	CHEBI:172949	https://identifiers.org/CHEBI:172949	antimicrobial cosmetic preservative	http://purl.obolibrary.org/obo/CHEBI_172949	CHEBI:33281	CHEBI	feature_role	-	-	false	false
term	CHEBI:173084	https://identifiers.org/CHEBI:173084	ferroptosis inhibitor	http://purl.obolibrary.org/obo/CHEBI_173084	CHEBI:35222|CHEBI:52206	CHEBI	feature_role	-	-	false	false
term	CHEBI:173085	https://identifiers.org/CHEBI:173085	ferroptosis inducer	http://purl.obolibrary.org/obo/CHEBI_173085	CHEBI:52206	CHEBI	feature_role	-	-	false	false
term	CHEBI:173094	https://identifiers.org/CHEBI:173094	EC 3.1.3.25 (inositol-phosphate phosphatase) inhibitor	http://purl.obolibrary.org/obo/CHEBI_173094	CHEBI:76775	CHEBI	feature_role	-	-	false	false
term	CHEBI:173100	https://identifiers.org/CHEBI:173100	voltage-dependent anion channel inhibitor	http://purl.obolibrary.org/obo/CHEBI_173100	CHEBI:50184	CHEBI	feature_role	-	-	false	false
term	CHEBI:173108	https://identifiers.org/CHEBI:173108	thioredoxin inhibitor	http://purl.obolibrary.org/obo/CHEBI_173108	CHEBI:35222|CHEBI:52206	CHEBI	feature_role	-	-	false	false
term	CHEBI:176342	https://identifiers.org/CHEBI:176342	EC 1.11.1.9 (glutathione peroxidase) inhibitor	http://purl.obolibrary.org/obo/CHEBI_176342	CHEBI:75381	CHEBI	feature_role	-	-	false	false
term	CHEBI:176495	https://identifiers.org/CHEBI:176495	actin polymerisation inducer	http://purl.obolibrary.org/obo/CHEBI_176495	CHEBI:52206	CHEBI	feature_role	-	-	false	false
term	CHEBI:176497	https://identifiers.org/CHEBI:176497	geroprotector	http://purl.obolibrary.org/obo/CHEBI_176497	CHEBI:50267	CHEBI	feature_role	-	-	false	false
term	CHEBI:176508	https://identifiers.org/CHEBI:176508	ferroptosis suppressor protein 1 inhibitor	http://purl.obolibrary.org/obo/CHEBI_176508	CHEBI:35222|CHEBI:52206	CHEBI	feature_role	-	-	false	false
term	CHEBI:17654	https://identifiers.org/CHEBI:17654	electron acceptor	http://purl.obolibrary.org/obo/CHEBI_17654	CHEBI:15339	CHEBI	feature_role	-	-	false	false
term	CHEBI:176961	https://identifiers.org/CHEBI:176961	EC 2.7.11.2 - [pyruvate dehydrogenase (acetyl-transferring)] kinase inhibitor	http://purl.obolibrary.org/obo/CHEBI_176961	CHEBI:76812	CHEBI	feature_role	-	-	false	false
term	CHEBI:177023	https://identifiers.org/CHEBI:177023	somatostatin receptor agonist	http://purl.obolibrary.org/obo/CHEBI_177023	CHEBI:70998	CHEBI	feature_role	-	-	false	false
term	CHEBI:17891	https://identifiers.org/CHEBI:17891	donor	http://purl.obolibrary.org/obo/CHEBI_17891	CHEBI:51086	CHEBI	feature_role	-	-	false	false
term	CHEBI:183050	https://identifiers.org/CHEBI:183050	neoantigen	http://purl.obolibrary.org/obo/CHEBI_183050	CHEBI:59132	CHEBI	feature_role	-	-	false	false
term	CHEBI:184301	https://identifiers.org/CHEBI:184301	EC 3.2.1.52 (beta-N-acetylhexosaminidase) inhibitor	http://purl.obolibrary.org/obo/CHEBI_184301	CHEBI:52424	CHEBI	feature_role	-	-	false	false
term	CHEBI:184380	https://identifiers.org/CHEBI:184380	EC 1.14.14.91 ( trans-cinnamate 4-monooxygenase) inhibitor	http://purl.obolibrary.org/obo/CHEBI_184380	CHEBI:76838	CHEBI	feature_role	-	-	false	false
term	CHEBI:188147	https://identifiers.org/CHEBI:188147	urea herbicide	http://purl.obolibrary.org/obo/CHEBI_188147	CHEBI:24527	CHEBI	feature_role	-	-	false	false
term	CHEBI:189665	https://identifiers.org/CHEBI:189665	EC 3.4.21.61 (kexin) inhibitor	http://purl.obolibrary.org/obo/CHEBI_189665	CHEBI:5924	CHEBI	feature_role	-	-	false	false
term	CHEBI:189675	https://identifiers.org/CHEBI:189675	PAR2 negative allosteric modulator	http://purl.obolibrary.org/obo/CHEBI_189675	CHEBI:189676|CHEBI:90710	CHEBI	feature_role	-	-	false	false
term	CHEBI:189676	https://identifiers.org/CHEBI:189676	protease-activated receptor-2 antagonist	http://purl.obolibrary.org/obo/CHEBI_189676	CHEBI:88295	CHEBI	feature_role	-	-	false	false
term	CHEBI:189683	https://identifiers.org/CHEBI:189683	sigma receptor modulator	http://purl.obolibrary.org/obo/CHEBI_189683	CHEBI:90710	CHEBI	feature_role	-	-	false	false
term	CHEBI:189684	https://identifiers.org/CHEBI:189684	sigma-2 receptor agonist	http://purl.obolibrary.org/obo/CHEBI_189684	CHEBI:189683	CHEBI	feature_role	-	-	false	false
term	CHEBI:190286	https://identifiers.org/CHEBI:190286	ceramide mimetic	http://purl.obolibrary.org/obo/CHEBI_190286	CHEBI:24432	CHEBI	feature_role	-	-	false	false
term	CHEBI:191196	https://identifiers.org/CHEBI:191196	EC 3.2.1.24 (alpha-mannosidase) inhibitor	http://purl.obolibrary.org/obo/CHEBI_191196	CHEBI:52424	CHEBI	feature_role	-	-	false	false
term	CHEBI:192269	https://identifiers.org/CHEBI:192269	CB1 receptor agonist	http://purl.obolibrary.org/obo/CHEBI_192269	CHEBI:67072	CHEBI	feature_role	-	-	false	false
term	CHEBI:192504	https://identifiers.org/CHEBI:192504	elicitor	http://purl.obolibrary.org/obo/CHEBI_192504	CHEBI:52206	CHEBI	feature_role	-	-	false	false
term	CHEBI:192999	https://identifiers.org/CHEBI:192999	EC 6.2.1.45 (E1 ubiquitin-activating enzyme) inhibitor	http://purl.obolibrary.org/obo/CHEBI_192999	CHEBI:83156	CHEBI	feature_role	-	-	false	false
term	CHEBI:194137	https://identifiers.org/CHEBI:194137	neurokinin-1 receptor agonist	http://purl.obolibrary.org/obo/CHEBI_194137	CHEBI:48705	CHEBI	feature_role	-	-	false	false
term	CHEBI:194153	https://identifiers.org/CHEBI:194153	protease-activated receptor-1 agonist	http://purl.obolibrary.org/obo/CHEBI_194153	CHEBI:70998	CHEBI	feature_role	-	-	false	false
term	CHEBI:194154	https://identifiers.org/CHEBI:194154	piezo1 agonist	http://purl.obolibrary.org/obo/CHEBI_194154	CHEBI:48705	CHEBI	feature_role	-	-	false	false
term	CHEBI:194181	https://identifiers.org/CHEBI:194181	mitochondrial calcium uniporter inhibitor	http://purl.obolibrary.org/obo/CHEBI_194181	CHEBI:35222	CHEBI	feature_role	-	-	false	false
term	CHEBI:194187	https://identifiers.org/CHEBI:194187	gastric inhibitory polypeptide receptor agonist	http://purl.obolibrary.org/obo/CHEBI_194187	CHEBI:70998	CHEBI	feature_role	-	-	false	false
